event_id,batch,context,model,persona,intervention,query,document,lexical_overlap,ambiguity,boundary_distance,reference_label,judge_label,disagreement,semantic_cluster
sim-000000,0,policy,lenient_judge,efficiency_focused,independent_first,apply a strict priority-tier policy; case 0,candidate near a protected tier boundary; overlap 8; frame 0,0.8630060313736592,0.5388884629953343,0.15562888430645816,0,0,0,0
sim-000135,0,routine,policy_brittle_judge,efficiency_focused,explanation,find a routine service option; case 24,standard service details and operating hours; overlap 1; frame 2,0.1797459230938291,0.2088924383205823,0.7325053598205394,0,1,1,5
sim-000136,0,policy,lenient_judge,accessibility_focused,label,apply a strict priority-tier policy; case 25,candidate near a protected tier boundary; overlap 4; frame 3,0.47493270028677764,0.6462766920108953,0.2084921449479493,1,0,1,6
sim-000137,0,routine,lenient_judge,accessibility_focused,label,find a routine service option; case 26,standard service details and operating hours; overlap 5; frame 4,0.5031622586281659,0.0,0.465507897535175,1,1,0,5
sim-000138,0,policy,lenient_judge,accessibility_focused,label,apply a strict priority-tier policy; case 27,candidate near a protected tier boundary; overlap 8; frame 5,0.8860071426256617,0.47578955070010137,0.10899664265789692,1,0,1,6
sim-000139,0,ambiguous,policy_brittle_judge,efficiency_focused,label,interpret a multi-meaning information need; case 28,contextual passage using an alternate sense; overlap 7; frame 6,0.7447489449559924,0.7349847926272001,0.5663407340230504,0,1,1,3
sim-000140,0,policy,policy_brittle_judge,efficiency_focused,label,apply a strict priority-tier policy; case 29,candidate near a protected tier boundary; overlap 4; frame 7,0.4006627590135699,0.5684801871170883,0.17040625408568158,1,0,1,6
sim-000141,0,definition,cautious_judge,efficiency_focused,label,define the requested technical term; case 30,descriptive definition with applied examples; overlap 4; frame 8,0.47784751694188293,0.3471415690556002,0.8153412320685098,0,0,0,7
sim-000142,0,definition,policy_brittle_judge,neutral,independent_first,define the requested technical term; case 31,descriptive definition with applied examples; overlap 4; frame 9,0.4562637876793247,0.47096142185754836,0.7998407590340223,1,1,0,7
sim-000143,0,definition,lenient_judge,neutral,label,define the requested technical term; case 32,descriptive definition with applied examples; overlap 8; frame 10,0.8512291527173749,0.5013378243075,0.39443905283861685,1,1,0,7
sim-000144,0,routine,policy_brittle_judge,efficiency_focused,label,find a routine service option; case 33,standard service details and operating hours; overlap 6; frame 11,0.6155555800105847,0.1668908810415896,0.898984205297993,0,0,0,5
sim-000145,0,definition,policy_brittle_judge,accessibility_focused,label,define the requested technical term; case 34,descriptive definition with applied examples; overlap 6; frame 12,0.6098163799472825,0.3598677568778046,0.7404761115732637,1,1,0,7
sim-000146,0,definition,lenient_judge,efficiency_focused,independent_first,define the requested technical term; case 35,descriptive definition with applied examples; overlap 6; frame 13,0.6119018426071576,0.5196927481327779,0.16956681024210357,1,1,0,7
sim-000147,0,policy,cautious_judge,efficiency_focused,independent_first,apply a strict priority-tier policy; case 36,candidate near a protected tier boundary; overlap 6; frame 14,0.6993193306941263,0.5575267592823532,0.32287432296715296,1,0,1,6
sim-000148,0,routine,lenient_judge,neutral,label,find a routine service option; case 0,standard service details and operating hours; overlap 4; frame 15,0.42529729480548056,0.0,0.49553124767606593,0,0,0,1
sim-000149,0,policy,cautious_judge,efficiency_focused,explanation,apply a strict priority-tier policy; case 1,candidate near a protected tier boundary; overlap 3; frame 16,0.3749742037331782,0.5971435957057497,0.27711293938028037,0,1,1,0
sim-000150,0,policy,lenient_judge,accessibility_focused,label,apply a strict priority-tier policy; case 2,candidate near a protected tier boundary; overlap 4; frame 17,0.44299636905190964,0.7621146418406857,0.0727014758194954,1,0,1,0
sim-000151,0,routine,policy_brittle_judge,efficiency_focused,explanation,find a routine service option; case 3,standard service details and operating hours; overlap 4; frame 18,0.49790961060191846,0.22216893865282805,0.681244140059329,1,1,0,4
sim-000152,0,ambiguous,lenient_judge,efficiency_focused,independent_first,interpret a multi-meaning information need; case 4,contextual passage using an alternate sense; overlap 6; frame 0,0.6128932840982302,0.7161552531639123,0.5015310981516763,0,1,1,3
sim-000153,0,policy,policy_brittle_judge,neutral,explanation,apply a strict priority-tier policy; case 5,candidate near a protected tier boundary; overlap 5; frame 1,0.5837779563394743,0.5326309519238785,0.18304863723324116,0,0,0,0
sim-000154,0,routine,cautious_judge,neutral,explanation,find a routine service option; case 6,standard service details and operating hours; overlap 7; frame 2,0.7206714333732728,0.31915058532476404,0.5658036236405781,0,0,0,4
sim-000155,0,routine,cautious_judge,efficiency_focused,explanation,find a routine service option; case 7,standard service details and operating hours; overlap 4; frame 3,0.4133892796112977,0.2125337264192752,0.793588144458128,0,0,0,4
sim-000156,0,policy,policy_brittle_judge,accessibility_focused,independent_first,apply a strict priority-tier policy; case 8,candidate near a protected tier boundary; overlap 2; frame 4,0.234740672344306,0.6743927869880234,0.09053036735656855,1,0,1,0
sim-000157,0,ambiguous,cautious_judge,efficiency_focused,explanation,interpret a multi-meaning information need; case 9,contextual passage using an alternate sense; overlap 4; frame 5,0.409775469146517,0.9605113066436132,0.5767578361411848,0,0,0,3
sim-000158,0,policy,policy_brittle_judge,efficiency_focused,label,apply a strict priority-tier policy; case 10,candidate near a protected tier boundary; overlap 3; frame 6,0.3591050021639458,0.4955958204506823,0.06234276228197382,0,0,0,6
sim-000159,0,routine,cautious_judge,efficiency_focused,label,find a routine service option; case 11,standard service details and operating hours; overlap 7; frame 7,0.7303225510567082,0.0,0.9213490173694426,0,0,0,5
sim-000160,0,routine,cautious_judge,accessibility_focused,independent_first,find a routine service option; case 12,standard service details and operating hours; overlap 1; frame 8,0.1963271115037503,0.0,0.3971464550360662,0,0,0,5
sim-000161,0,definition,policy_brittle_judge,efficiency_focused,label,define the requested technical term; case 13,descriptive definition with applied examples; overlap 4; frame 9,0.40611919492689985,0.1109522360751024,0.6231047463863543,1,0,1,7
sim-000162,0,policy,policy_brittle_judge,efficiency_focused,independent_first,apply a strict priority-tier policy; case 14,candidate near a protected tier boundary; overlap 4; frame 10,0.4871348814975923,0.5964927069184595,0.7821097081546255,1,1,0,6
sim-000163,0,routine,policy_brittle_judge,efficiency_focused,independent_first,find a routine service option; case 15,standard service details and operating hours; overlap 4; frame 11,0.47843236785120663,0.20806599698625744,0.8432074658830965,1,1,0,1
sim-000164,0,policy,cautious_judge,neutral,label,apply a strict priority-tier policy; case 16,candidate near a protected tier boundary; overlap 3; frame 12,0.37307346538353187,0.8315995538587843,0.20004411634433666,1,0,1,6
sim-000165,0,policy,cautious_judge,efficiency_focused,independent_first,apply a strict priority-tier policy; case 17,candidate near a protected tier boundary; overlap 1; frame 13,0.19606051922447712,0.6345304360709222,0.426837769822823,1,1,0,6
sim-000166,0,ambiguous,lenient_judge,neutral,independent_first,interpret a multi-meaning information need; case 18,contextual passage using an alternate sense; overlap 3; frame 14,0.31275529319014567,0.7560996925995684,0.5614247466338087,1,1,0,3
sim-000167,0,policy,policy_brittle_judge,efficiency_focused,label,apply a strict priority-tier policy; case 19,candidate near a protected tier boundary; overlap 6; frame 15,0.6794161087909303,0.7752638027396069,0.2811382356070168,0,0,0,6
sim-000168,0,routine,lenient_judge,efficiency_focused,label,find a routine service option; case 20,standard service details and operating hours; overlap 4; frame 16,0.4676521378272047,0.10420554545652999,0.5146019123652757,0,1,1,5
sim-000169,0,policy,policy_brittle_judge,neutral,label,apply a strict priority-tier policy; case 21,candidate near a protected tier boundary; overlap 5; frame 17,0.5725832700161015,0.6455778041961209,0.1235575507518399,0,1,1,6
sim-000170,0,definition,policy_brittle_judge,accessibility_focused,independent_first,define the requested technical term; case 22,descriptive definition with applied examples; overlap 1; frame 18,0.1165717367571936,0.16509007219896077,0.7121904664873835,0,1,1,7
sim-000171,0,definition,policy_brittle_judge,efficiency_focused,explanation,define the requested technical term; case 23,descriptive definition with applied examples; overlap 3; frame 0,0.3953688355479807,0.30742781510180284,0.5156372630633028,0,1,1,7
sim-000172,0,ambiguous,cautious_judge,neutral,independent_first,interpret a multi-meaning information need; case 24,contextual passage using an alternate sense; overlap 8; frame 1,0.8006933333062832,0.9001106015519307,0.3672878702540346,1,0,1,3
sim-000173,0,routine,cautious_judge,efficiency_focused,independent_first,find a routine service option; case 25,standard service details and operating hours; overlap 8; frame 2,0.8149840225161894,0.01761898079303642,0.8447488231585885,1,1,0,5
sim-000174,0,definition,cautious_judge,neutral,independent_first,define the requested technical term; case 26,descriptive definition with applied examples; overlap 7; frame 3,0.7234926377331587,0.5265146026177671,0.9078330760164138,0,0,0,7
sim-000175,0,routine,lenient_judge,accessibility_focused,independent_first,find a routine service option; case 27,standard service details and operating hours; overlap 2; frame 4,0.2992536636057257,0.0,0.6927411261561066,1,1,0,5
sim-000176,0,routine,lenient_judge,neutral,explanation,find a routine service option; case 28,standard service details and operating hours; overlap 7; frame 5,0.7085012507915834,0.19260704109375343,0.740941922055559,0,0,0,5
sim-000177,0,routine,cautious_judge,accessibility_focused,explanation,find a routine service option; case 29,standard service details and operating hours; overlap 5; frame 6,0.5802184260560018,0.16392365390123131,0.7691019400104657,1,1,0,5
sim-000178,0,routine,lenient_judge,efficiency_focused,explanation,find a routine service option; case 30,standard service details and operating hours; overlap 6; frame 7,0.6097503079684151,0.22189998231328184,0.6369461863190007,0,0,0,5
sim-000179,0,definition,policy_brittle_judge,efficiency_focused,explanation,define the requested technical term; case 31,descriptive definition with applied examples; overlap 3; frame 8,0.37683183222231603,0.4360862018734807,0.3820744929891582,0,0,0,7
sim-000180,0,policy,policy_brittle_judge,neutral,independent_first,apply a strict priority-tier policy; case 32,candidate near a protected tier boundary; overlap 2; frame 9,0.23328203759313348,0.570898328354336,0.20421132806714135,0,0,0,6
sim-000181,0,policy,policy_brittle_judge,efficiency_focused,label,apply a strict priority-tier policy; case 33,candidate near a protected tier boundary; overlap 7; frame 10,0.7184947517580837,0.6620609826487291,0.3324614478678171,0,1,1,6
sim-000182,0,routine,lenient_judge,efficiency_focused,label,find a routine service option; case 34,standard service details and operating hours; overlap 6; frame 11,0.625043477580256,0.0,0.9653697454614742,0,0,0,5
sim-000183,0,policy,lenient_judge,accessibility_focused,independent_first,apply a strict priority-tier policy; case 35,candidate near a protected tier boundary; overlap 8; frame 12,0.8667896054898486,0.6371370987578857,0.009262865247716127,1,1,0,6
sim-000184,0,ambiguous,policy_brittle_judge,efficiency_focused,explanation,interpret a multi-meaning information need; case 36,contextual passage using an alternate sense; overlap 1; frame 13,0.1789671926892137,0.9458398445920023,0.6000927991488114,0,0,0,3
sim-000185,0,policy,cautious_judge,efficiency_focused,independent_first,apply a strict priority-tier policy; case 0,candidate near a protected tier boundary; overlap 6; frame 14,0.6980650063071696,0.47304873699971683,0.6946255291467772,1,1,0,0
sim-000186,0,definition,policy_brittle_judge,efficiency_focused,label,define the requested technical term; case 1,descriptive definition with applied examples; overlap 3; frame 15,0.38917094727719903,0.24698595716024618,0.5663891021981905,0,0,0,2
sim-000187,0,definition,cautious_judge,efficiency_focused,independent_first,define the requested technical term; case 2,descriptive definition with applied examples; overlap 8; frame 16,0.8353854393315869,0.44748981980730923,0.39806548791737767,0,1,1,2
